n,|A|,|A+A|,delta,dup_density
392,77028,2844353763,0.02061287403047518,0.04123819498680866
393,77617,2888229744,0.020577921034070527,0.04116819544181638
394,77815,2903297743,0.0205261425818016,0.04106460843535755
395,78407,2947854630,0.02049141342808694,0.04099505797000339
396,78606,2963154149,0.020440111161501285,0.04089242377805971
397,79201,3008398958,0.02040560437580688,0.040823319415375384
398,79401,3023932359,0.02035477179949804,0.04072162503846109
399,79999,3069872142,0.020320485899597413,0.04065296378704734
400,80200,3085641799,0.020270116634846798,0.04055219645926393
401,80801,3132283644,0.020236050132043215,0.040483975315443274
402,81003,3148291943,0.020186137914235396,0.04038412249930398
403,81607,3195642974,0.02015228931439006,0.04031633844915767
404,81810,3211892313,0.020102827990495745,0.04021738783054741
405,82417,3259959690,0.02006919579500058,0.040150037851842145
406,82621,3276452479,0.020020179321125185,0.0400519773351089
407,83231,3325243398,0.019986762027822985,0.039985058399118964
408,83436,3341982059,0.01993818446681886,0.039887876102292705
409,84049,3391503752,0.01990498057087333,0.039821385175522486
410,84255,3408490719,0.019856836090013756,0.03972506942565773
411,84871,3458750454,0.01982384408473201,0.03965900347146975
412,85078,3475988173,0.019776126953445113,0.03956354280010821
413,85697,3526993254,0.019743345331054863,0.039497898780261116
414,85905,3544484183,0.019696049918715697,0.039403281919010824
415,86527,3596241950,0.01966347717109946,0.03933805679511194
416,86736,3613988559,0.01961659794487853,0.039244272671339425
417,87361,3666506388,0.019584232564266897,0.03917946340621598
418,87571,3684511159,0.01953776408703345,0.03908650113884817
419,88199,3737796462,0.01950560456665946,0.039022104697841224
420,88410,3756061889,0.019459541494938015,0.038929953593273905
421,89041,3810122114,0.019427586329654533,0.038865966945458755
422,89253,3828650703,0.019381923411632983,0.03877461649356844
423,89887,3883493334,0.019350171098494892,0.03871103661290518
424,90100,3902287603,0.019304903172082815,0.03862047648316137
425,90737,3957920160,0.019273352210895746,0.038557300349578945
426,90951,3976982639,0.019228474201831346,0.038467520387254
427,91591,4033412678,0.019197123095668605,0.03840474498767105
428,91806,4052745909,0.01915263001567299,0.03831573521014464
429,92449,4109981022,0.019121477271362212,0.03825335753943029
430,92665,4129587559,0.01907736421633957,0.03816510813258598
431,93311,4187635374,0.019046408344920593,0.03810312519446342
432,93528,4207517783,0.019002670493203,0.038015626509174484
433,94177,4266385964,0.018971910010358375,0.03795403531707024
434,94395,4286546823,0.01892854262099395,0.03786727786577236
435,95047,4346243070,0.018897976047453423,0.03780607544361387
436,95266,4366684969,0.018854974458536594,0.03772004989696216
437,95921,4427217018,0.018824600320456825,0.037659233279926166
438,96141,4447942559,0.01878195994749952,0.037573930463534175
439,96799,4509318182,0.018751776776820255,0.03751349669874843
440,97020,4530329979,0.01870949311116287,0.037428907590006735
441,97681,4592556984,0.01867949944594074,0.03736885373720721
442,97903,4613857663,0.018637568053201756,0.03728496946217951
443,98567,4676943894,0.018607762437922778,0.03722529259432543
444,98790,4698536093,0.01856617895648594,0.03714210442471978
445,99457,4762489430,0.018536559942357762,0.037082801628568356
446,99681,4784375799,0.01849532008189581,0.03700030097878165
447,100351,4849204158,0.018465886227120705,0.036941369355424705
448,100576,4871387359,0.01842498576715459,0.03685954777965818
449,101249,4937098692,0.018395735637184166,0.03680098444502241
450,101475,4959581399,0.0183551704256768,0.03671983363446634
451,102151,5026183694,0.018326102593449266,0.036661635719779075
452,102378,5048968593,0.018285868545432845,0.0365811474998647
453,103057,5116469874,0.018256981591593772,0.03652331215208677
454,103285,5139559663,0.018217074687829765,0.0364434784798036
455,103967,5207967990,0.01818836720093707,0.03638600286203109
456,104196,5231365379,0.018148783486607947,0.0363068158233078
457,104881,5300688848,0.01812025406332196,0.03624969711514408
458,105111,5324396559,0.01808098964675381,0.03617114892229126
459,105799,5394643302,0.018052636892013117,0.036114384320190845
460,106030,5418664069,0.018013687943428325,0.03603646730940395
461,106721,5489842254,0.01798551047061209,0.035980054026989616
462,106953,5514178823,0.017946873220911257,0.03590276065591042
463,107647,5586296654,0.017918869651988713,0.03584669592426481
464,107880,5610951783,0.01788054039156101,0.03577001876959987
465,108577,5684017500,0.017852709357228762,0.035714299837532965
466,108811,5708993959,0.017814684434789962,0.035638231592727464
467,109511,5783015838,0.01778702457459768,0.035582855727021086
468,109746,5808316409,0.017749300396055143,0.03550738919998665
469,110449,5883302762,0.01772181035852027,0.03545235368561712
470,110685,5908930239,0.017684383385864137,0.03537748179651215
471,111391,5984889414,0.017657061828576133,0.035322783936852266
472,111628,6010846603,0.017619928578796035,0.03524849971591332
473,112337,6087786984,0.017592774168510676,0.03519413683291467
474,112575,6114076703,0.01755593121253731,0.03512043341833762
475,113287,6192006710,0.017528942625261584,0.03506640285269418
476,113526,6218631789,0.017492386586932453,0.03499327348856384
477,114241,6297559878,0.01746556250800049,0.034939572599857915
478,114481,6324523159,0.017429290063049187,0.034867010634124736
479,115199,6404457822,0.017402629187189707,0.034813636800956026
480,115440,6431762159,0.017366637062258165,0.03474163568345878
481,116161,6512711924,0.017340138093653857,0.03468858630355755
482,116403,6540360183,0.017304423065326886,0.03461713958409068
483,117127,6622333614,0.017278084717666155,0.03456441207441575
484,117370,6650328673,0.01724264361152776,0.034493513400840295
485,118097,6733334370,0.0172164646080492,0.034441105197662726
486,118341,6761679119,0.01718129429776007,0.03437074831405967
487,119071,6845725718,0.017155273371290084,0.034318656873032816
488,119316,6874423059,0.017120370777685717,0.03424883561789768
489,120049,6959519232,0.017094506670669612,0.03419705841411439
490,120295,6988572079,0.017059868760878533,0.03412776671859219
491,121031,7074726534,0.01703416022540544,0.03407630124662975
492,121278,7104137813,0.016999784011987023,0.03400753313278906
493,122017,7191359294,0.016974229809808956,0.0339563769067426
494,122265,7221131943,0.01694011234991031,0.03388812648588788
495,123007,7309429230,0.016914711252455708,0.03383727703939288
496,123256,7339566199,0.01688084964698717,0.03376953851041402
497,124001,7428948108,0.016855600435369173,0.03371899339665833
498,124251,7459452359,0.016821991828197918,0.0336517610444165
499,124999,7549927742,0.01679689329321769,0.03360151783614269
500,125250,7580802249,0.016763534870379,0.033534786029891496
