n,|A|,|A+A|,delta,dup_density
484,213004,22468185607,0.004786489557742286,0.009577628898451566
485,213929,22664159156,0.004777590222461521,0.009559810206151273
486,214856,22861411345,0.0047687226267347765,0.00954205512214847
487,215785,23059947721,0.004759886611426412,0.009524363327061518
488,216716,23259773843,0.0047510820183478564,0.009506734503414813
489,217649,23460895282,0.004742308690252262,0.009489168335627976
490,218584,23663317621,0.004733566470829167,0.00947166451000501
491,219521,23867043039,0.004724926091555556,0.009454364487790445
492,220460,24072029689,0.004717361957561968,0.009439217069360217
493,221401,24278333838,0.004709814055697674,0.009424102237066698
494,222344,24485961117,0.004702282419104442,0.009409020056159194
495,222795,24585867089,0.004692790688292584,0.009390027661162195
496,223741,24795525007,0.00468422631187888,0.009372880185625342
497,224689,25006520365,0.004675691977375406,0.009355792912052184
498,225639,25218858836,0.004667187536065628,0.009338765542016595
499,226591,25432546105,0.0046587128401150224,0.009321797778866889
500,227545,25647587869,0.004650267742565947,0.009304889327715437
