n,|A|,|A+A|,delta,dup_density
6,36,606,0.032407407407407406,0.09009009009009009
11,121,6796,0.03582405573389796,0.07925755317707628
16,241,26761,0.0392469137928066,0.08230170433112718
21,421,81481,0.04028131188607602,0.08274138532719434
26,626,181251,0.03747869223938185,0.07643273155296024
31,901,377926,0.03445979987706347,0.06995183966570773
36,1226,704201,0.03149341749851638,0.06375049690820062
41,1561,1147601,0.02903881897024731,0.05868066121966204
46,1981,1857376,0.0267061312657016,0.05388985472992419
51,2451,2853737,0.024963124652407923,0.05031371820803574
56,2916,4055371,0.023069000133599027,0.046465001295560346
61,3481,5797660,0.02154103521385556,0.04335688890260264
66,4031,7795256,0.020261264704863283,0.04076049505223407
71,4691,10584141,0.019022510800831848,0.03825004184428909
76,5401,14059173,0.018039528636872193,0.03625749506395658
81,6081,17858921,0.01704662060808694,0.03425205521794695
86,6886,22941011,0.0161859051551895,0.03251231099132711
91,7651,28365301,0.015436170894086028,0.030998992031012074
96,8551,35485351,0.01469441142054372,0.029502318067602746
101,9501,43863259,0.014082813434481235,0.028267903692066134
106,10396,52581901,0.013476590576095432,0.027046770343192864
111,11441,63755647,0.012930779246846215,0.025946695571258095
116,12536,76619307,0.012448774205463758,0.024975326384253597
121,13561,89751605,0.01195620924183326,0.023984390728285038
126,14751,106285070,0.011539626863397427,0.02314547666241533
131,15861,122985136,0.011132129405163794,0.02232589894027272
136,17146,143830393,0.010756540643002728,0.0215701458989823
141,18481,167217158,0.010412970223476562,0.020878920322483535
146,19721,190540746,0.010074555823732447,0.02019879478752942
151,21151,219311181,0.009771040301402703,0.019588433567981144
156,22476,247796951,0.009478653800295764,0.019000954114467908
161,24001,282721574,0.009204834476979637,0.018450565143070433
166,25576,321212549,0.008948256627728784,0.0179349111710358
171,27031,358926441,0.008774133290712284,0.01758461060826012
176,28701,404698351,0.008710618681514966,0.017455471171218803
181,30421,454721425,0.008641531965321029,0.017315366768590558
186,32006,503449591,0.00853432569501698,0.017099361276890275
191,33821,562258761,0.008454932555861525,0.01693893169959155
196,35491,619288463,0.008349464099387357,0.016726633063865473
201,37401,687855653,0.0082652701317802,0.016556834832292994
206,39361,761973368,0.008178459960132882,0.016381909582378455
211,41161,833434747,0.008074010190981855,0.01617192232986755
216,43216,918896967,0.00798574645262817,0.015994262382709533
221,45101,1001013753,0.007883754936023429,0.01578933224112424
226,47251,1098924188,0.007795336449891167,0.015611506077787503
231,49451,1203855073,0.007706557905910024,0.015433025762563966
236,51466,1304221241,0.00760862422715577,0.01523638271027256
241,53761,1423384826,0.007521069525230763,0.015060459757670142
246,56106,1550523215,0.007439412851207802,0.014896383603823584
251,58251,1671681181,0.007340703067141255,0.014698320894185444
256,60691,1814973901,0.007255486174884529,0.014527209893887727
261,62921,1951156048,0.007165874753103567,0.014347414428658643
266,65456,2111897313,0.007082912929924515,0.014180886650507634
271,68041,2282377853,0.007000851855886593,0.014016194736379873
276,70401,2443871357,0.006916255666541415,0.013846518996056422
281,73081,2633902577,0.006836706278086968,0.01368690871921605
286,75526,2813553643,0.006755522696576448,0.013524106801054796
291,78301,3024576903,0.006678533073508439,0.0133696666289184
296,81126,3247259113,0.0066026439579264335,0.013217451495328061
301,83701,3457206941,0.006526218974065013,0.013064229154577327
306,86621,3703181326,0.0064529147193765094,0.012917224859899623
311,89591,3962017605,0.006385813688699058,0.012782646535053068
316,92296,4205533571,0.006308846787880988,0.012628391456586101
321,95361,4490122466,0.006239217008794129,0.012488789521520455
326,98151,4757367658,0.006170240252170842,0.012350543055481708
331,101311,5069317873,0.0061030771192522575,0.012215904256723102
336,104521,5396367363,0.006037028302506886,0.012083508451930161
341,107441,5702844792,0.005972108937844486,0.011953414053925828
346,110746,6059873387,0.005908420895199744,0.011825764679129745
351,113751,6394000733,0.0058460910524575855,0.011700870372531522
356,117151,6782787443,0.005784676007127367,0.011577789178349122
361,120601,7189042853,0.005724305970952004,0.011456808749486454
366,123736,7568555541,0.005665572874575778,0.011339135831780445
371,127281,8009384851,0.005607351209172157,0.011222470879694557
376,130876,8469126595,0.005554306620270425,0.01111616912420841
381,134141,8898032761,0.005494733530216244,0.010996839923017953
386,137831,9395355456,0.005439529013490711,0.010886234306379335
391,141181,9858678293,0.005386247482377682,0.010779501718484843
396,144966,10395497333,0.005332976075109643,0.010672776696825408
401,148801,10953923416,0.005281671502362955,0.010569992355252082
406,152281,11473464052,0.005230272882690959,0.010467043837736069
411,156211,12074543397,0.00517971900198847,0.010365773244304162
416,159776,12633193023,0.005131234939673103,0.010268664372484271
421,163801,13279018808,0.005082411153041987,0.010170865182103155
426,167876,13949294293,0.005034405862983659,0.010074708490790814
431,171571,14571459041,0.00498851563656624,0.009982801579293897
436,175741,15289812401,0.004942128484852341,0.009889890886144864
441,179961,16034292185,0.004899918608163037,0.009805339489932634
446,183786,16724724751,0.004853027835504457,0.009711443940823041
451,188101,17520843871,0.004808922498963359,0.009623110131497876
456,192011,18258362953,0.004766953431854994,0.009539065218881208
461,196421,19108335693,0.004724292760277301,0.009453628496466054
466,200881,19987586361,0.004683688806698291,0.009372309028965855
471,204921,20801358137,0.004642482439797552,0.009289799475368718
476,209476,21738166607,0.004601863846575665,0.009208457550234956
481,213601,22604488513,0.004563360450679893,0.009131359777770583
486,218251,23601253998,0.004524032603514513,0.009052605609567345
491,222951,24630621433,0.004485326048104475,0.008975097130780983
496,227206,25581629441,0.004448709021174245,0.00890178015523215
