n,|A|,|A+A|,delta,dup_density
6,36,606,0.032407407407407406,0.09009009009009009
11,121,6836,0.03309200191243768,0.07383823330172064
16,256,30991,0.0271148681640625,0.05790977626459144
21,421,83161,0.03080269237930276,0.06382906868097848
26,651,198576,0.03144046380258659,0.06431822679596279
31,931,407341,0.030042306933514545,0.06109310677060524
36,1226,709241,0.028140293637846654,0.05704971475142624
41,1601,1214261,0.02627164237217448,0.053134705914920526
46,2026,1951831,0.02448597648145676,0.049441133055186375
51,2451,2865701,0.02297158122123028,0.046332255769360044
56,2971,4223671,0.021496875269419718,0.04331575802519918
61,3541,6016441,0.020169545744085842,0.04061002906821455
66,4161,8326402,0.019092064703310128,0.03841522404155379
71,4761,10925286,0.01801174926449636,0.036225929545681296
76,5476,14482351,0.017038857654171652,0.034254075046282265
81,6241,18844614,0.016185499075085364,0.032526017214869515
86,6971,23546786,0.015446794033136152,0.03103258783849458
91,7831,29759941,0.014714161590166133,0.029552247041008933
96,8741,37129421,0.014045132679068817,0.028201442403967176
101,9701,45782681,0.013516391417686315,0.027133068056684178
106,10606,54788791,0.012933262934827557,0.02595836460578506
111,11661,66302006,0.012409677085171164,0.02490297453098627
116,12766,79534753,0.01196917194149851,0.024014795802486093
121,13801,93037681,0.011530147324111045,0.0231310771221644
126,15001,110014876,0.011110183037327543,0.022285542693367615
131,16251,129210945,0.010740663356971304,0.02154153583732964
136,17416,148504591,0.010398152486354081,0.02085252611842943
141,18761,172448711,0.010054260340747209,0.020160748134821275
146,20156,199174637,0.009741271013264625,0.01953118604389163
151,21601,228885187,0.009465030438143094,0.018975476575717895
156,22941,258313391,0.009180022923543859,0.018402833745010866
161,24481,294318409,0.008912229184599961,0.01786457664146652
166,26071,333950194,0.008677875794960243,0.017393441228168802
171,27541,372847996,0.008444677760194969,0.016925050482428993
176,29226,420062301,0.008215374860689299,0.016464402482533648
181,30961,471611506,0.008012086930086084,0.016055953972120358
186,32746,527765571,0.00781934436745156,0.015668748322384875
191,34391,582357221,0.007620620581220951,0.01526987452947021
196,36271,648002803,0.007441491213644405,0.014910141586352902
201,38201,719043343,0.007273856096406608,0.014573508022555302
206,39976,787684621,0.007105816296461887,0.014236291480969578
211,42001,869786965,0.006946968224332306,0.013917414046482605
216,44076,958136875,0.006799843167871455,0.013622065361394936
221,45981,1043053881,0.006655922329605004,0.01333330279838057
226,48151,1144156072,0.0065142143740588975,0.01304892574868375
231,50371,1252420947,0.006384058488749182,0.012787715799919998
236,52641,1368194397,0.006258597924911145,0.012535954308926242
241,54721,1478831404,0.006132310667501138,0.012282671394917209
246,57086,1609799539,0.006016352779441428,0.012050011903487427
251,59501,1749280799,0.00590438496498405,0.011825377627693723
256,61711,1882059631,0.005793775057511552,0.011603566650703117
261,64221,2038705831,0.005688815051854782,0.011393023930901122
266,66781,2204928946,0.005588273547860971,0.011191353831861983
271,69391,2381115661,0.005491001173893839,0.01099625497053457
276,71776,2548102203,0.0053951854539306815,0.010804152615498797
281,74481,2744283918,0.0053044056317198265,0.010622094891547605
286,77236,2951581633,0.005216450964864233,0.010445714015879796
291,79751,3147322441,0.0051552539352942,0.010322917458963982
296,82601,3376447871,0.005131923400665169,0.01027582878909333
301,85501,3617875801,0.005107051905067156,0.010225679982576945
306,88146,3845464739,0.005070186906140975,0.010151603458511405
311,91141,4111445869,0.00504353869573689,0.010097938607187815
316,94186,4391005849,0.00501583090732758,0.010042172483199496
321,97281,4684599554,0.004987210110842805,0.009984597084617892
326,100101,4960508544,0.004949652303207207,0.009909195524631768
331,103291,5282022309,0.004920131272420324,0.009849848570258444
336,106531,5618930949,0.00489001195104902,0.009789318949371139
341,109481,5934880136,0.004852670687509986,0.009714386648751043
346,112816,6302352121,0.004822082011273257,0.009652942449875529
351,116201,6686643181,0.00479112708793919,0.009590777417697144
356,119636,7088236599,0.0047614568749028766,0.00953119276955926
361,122761,7463951425,0.004723217831599265,0.009454504557191271
366,126291,7899875090,0.004691911434550852,0.009391666724430077
371,129871,8354632705,0.004660464492561592,0.009328557104125083
376,133126,8779305561,0.004624642662428579,0.009256727471939832
381,136801,9271294716,0.004593337894467461,0.009193918470505448
386,140526,9783689871,0.004562005744715149,0.00913106263254522
391,143911,10261429069,0.00452714580641339,0.009061177388219988
396,147731,10814099299,0.00449609904804503,0.008998906241934588
401,151601,11388810629,0.004465108224441543,0.008936753762266493
406,155521,11986141684,0.004434200423136821,0.00887477378128704
411,159081,12542015279,0.004400681139288211,0.008807593018934988
416,163096,13183904119,0.004370193802516104,0.008746465335538564
421,167161,13850132584,0.00433984342452609,0.008685617146088294
426,170851,14469298296,0.004307417881447914,0.008620638359085728
431,175011,15183408681,0.004277548095420386,0.008560761201833213
436,179221,15923641641,0.004247854009457945,0.008501240287789027
441,183481,16690563729,0.004220222218177494,0.008445848560768084
446,187346,17402291855,0.004187355690205349,0.008380004367694293
451,191701,18221819095,0.004158384407563324,0.008321941860953946
456,196106,19069966285,0.0041296254790093795,0.00826430809901343
461,200101,19856050381,0.0040997262184866495,0.008204408911908897
466,204601,20760344386,0.004071519958595543,0.00814788765553227
471,209151,21695189141,0.004043541746645906,0.008091826038983495
476,213276,22560710199,0.004014713773469421,0.00803407863717573
481,217921,23555426154,0.003987296525056633,0.007979145254144754
486,222616,24582686709,0.003960117045237518,0.007924690532552278
491,227361,25643194239,0.003933179073397786,0.00787072182076859
496,231661,26623802239,0.0039057135435687246,0.007815710001784276
